VendorName,Product,ProductCategory,ProductSeries,cpe_vendor,cpe_product,cpe_match_string,nvd_api_url
SilverStripe,SilverStripe,Web Content Management Systems,Web Tools & Plugins,silverstripe,silverstripe,cpe:2.3:a:silverstripe:silverstripe:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:silverstripe:silverstripe:*:*:*:*:*:*:*
CrownPeak,CrownPeak,Web Content Management Systems,Web Tools & Plugins,crownpeak,crownpeak,cpe:2.3:a:crownpeak:crownpeak:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:crownpeak:crownpeak:*:*:*:*:*:*:*
RebelMouse,RebelMouse,Web Content Management Systems,Web Tools & Plugins,rebelmouse,rebelmouse,cpe:2.3:a:rebelmouse:rebelmouse:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:rebelmouse:rebelmouse:*:*:*:*:*:*:*
Ektron,Ektron,Web Content Management Systems,Web Tools & Plugins,ektron,ektron,cpe:2.3:a:ektron:ektron:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:ektron:ektron:*:*:*:*:*:*:*
Alkacon Software GmbH,OpenCms,Web Content Management Systems,Web Tools & Plugins,alkacon,opencms,cpe:2.3:a:alkacon:opencms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:alkacon:opencms:*:*:*:*:*:*:*
dotCMS,dotCMS,Web Content Management Systems,Web Tools & Plugins,dotcms,dotcms,cpe:2.3:a:dotcms:dotcms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:dotcms:dotcms:*:*:*:*:*:*:*
NET FOUNDATION,Orchard CMS,Web Content Management Systems,Web Tools & Plugins,net_foundation,orchard_cms,cpe:2.3:a:net_foundation:orchard_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:net_foundation:orchard_cms:*:*:*:*:*:*:*
1C-Bitrix,1C-Bitrix,Web Content Management Systems,Web Tools & Plugins,1c_bitrix,1c_bitrix,cpe:2.3:a:1c_bitrix:1c_bitrix:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:1c_bitrix:1c_bitrix:*:*:*:*:*:*:*
prismic.io,prismicio,Web Content Management Systems,Web Tools & Plugins,prismic_io,prismicio,cpe:2.3:a:prismic_io:prismicio:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:prismic_io:prismicio:*:*:*:*:*:*:*
CivicPlus,CivicPlus,Web Content Management Systems,Web Tools & Plugins,civicplus,civicplus,cpe:2.3:a:civicplus:civicplus:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:civicplus:civicplus:*:*:*:*:*:*:*
contao.org,Contao,Web Content Management Systems,Web Tools & Plugins,contao_org,contao,cpe:2.3:a:contao_org:contao:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:contao_org:contao:*:*:*:*:*:*:*
Magnolia International Ltd.,Magnolia,Web Content Management Systems,Web Tools & Plugins,magnolia_international,magnolia,cpe:2.3:a:magnolia_international:magnolia:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:magnolia_international:magnolia:*:*:*:*:*:*:*
Adxstudio,Adxstudio,Web Content Management Systems,Web Tools & Plugins,adxstudio,adxstudio,cpe:2.3:a:adxstudio:adxstudio:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:adxstudio:adxstudio:*:*:*:*:*:*:*
Jahia,Jahia,Web Content Management Systems,Web Tools & Plugins,jahia,jahia,cpe:2.3:a:jahia:jahia:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:jahia:jahia:*:*:*:*:*:*:*
OpenText,OpenText Web Experience Management,Web Content Management Systems,Web Tools & Plugins,opentext,opentext_web_experience_management,cpe:2.3:a:opentext:opentext_web_experience_management:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:opentext:opentext_web_experience_management:*:*:*:*:*:*:*
Marqui,Marqui,Web Content Management Systems,Web Tools & Plugins,marqui,marqui,cpe:2.3:a:marqui:marqui:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:marqui:marqui:*:*:*:*:*:*:*
Serif (Europe) Limited,Serif WebPlus,Web Content Management Systems,Web Tools & Plugins,serif_(europe)_limited,serif_webplus,cpe:2.3:a:serif_(europe)_limited:serif_webplus:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:serif_(europe)_limited:serif_webplus:*:*:*:*:*:*:*
IBM,IBM Web Content Manager,Web Content Management Systems,Web Tools & Plugins,ibm,ibm_web_content_manager,cpe:2.3:a:ibm:ibm_web_content_manager:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:ibm:ibm_web_content_manager:*:*:*:*:*:*:*
CMS Made Simple,CMS Made Simple,Web Content Management Systems,Web Tools & Plugins,cms_made_simple,cms_made_simple,cpe:2.3:a:cms_made_simple:cms_made_simple:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:cms_made_simple:cms_made_simple:*:*:*:*:*:*:*
WordPress,WordPresscom VIP,Web Content Management Systems,Web Tools & Plugins,wordpress,wordpresscom_vip,cpe:2.3:a:wordpress:wordpresscom_vip:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:wordpress:wordpresscom_vip:*:*:*:*:*:*:*
xoops.org,XOOPS,Web Content Management Systems,Web Tools & Plugins,xoops_org,xoops,cpe:2.3:a:xoops_org:xoops:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:xoops_org:xoops:*:*:*:*:*:*:*
CoreMedia,CoreMedia,Web Content Management Systems,Web Tools & Plugins,coremedia,coremedia,cpe:2.3:a:coremedia:coremedia:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:coremedia:coremedia:*:*:*:*:*:*:*
pimcore,Pimcore CMS,Web Content Management Systems,Web Tools & Plugins,pimcore,pimcore_cms,cpe:2.3:a:pimcore:pimcore_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:pimcore:pimcore_cms:*:*:*:*:*:*:*
October CMS,October,Web Content Management Systems,Web Tools & Plugins,october_cms,october,cpe:2.3:a:october_cms:october:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:october_cms:october:*:*:*:*:*:*:*
Oracle,Oracle Webcenter,Web Content Management Systems,Web Tools & Plugins,oracle,oracle_webcenter,cpe:2.3:a:oracle:oracle_webcenter:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:oracle:oracle_webcenter:*:*:*:*:*:*:*
MODX LLC,MODX,Web Content Management Systems,Web Tools & Plugins,modx,modx,cpe:2.3:a:modx:modx:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:modx:modx:*:*:*:*:*:*:*
GHOST,Ghost,Web Content Management Systems,Web Tools & Plugins,ghost,ghost,cpe:2.3:a:ghost:ghost:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:ghost:ghost:*:*:*:*:*:*:*
Granicus Inc.,Vision CMS,Web Content Management Systems,Web Tools & Plugins,granicus,vision_cms,cpe:2.3:a:granicus:vision_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:granicus:vision_cms:*:*:*:*:*:*:*
Top Producer Systems,Top Producer Websites,Web Content Management Systems,Web Tools & Plugins,top_producer,top_producer_websites,cpe:2.3:a:top_producer:top_producer_websites:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:top_producer:top_producer_websites:*:*:*:*:*:*:*
Eidosmedia Spa,Methode,Web Content Management Systems,Web Tools & Plugins,eidosmedia_spa,methode,cpe:2.3:a:eidosmedia_spa:methode:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:eidosmedia_spa:methode:*:*:*:*:*:*:*
Ingeniux Corporation,Ingeniux,Web Content Management Systems,Web Tools & Plugins,ingeniux_corporation,ingeniux,cpe:2.3:a:ingeniux_corporation:ingeniux:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:ingeniux_corporation:ingeniux:*:*:*:*:*:*:*
PaperThin Inc.,CommonSpot,Web Content Management Systems,Web Tools & Plugins,paperthin,commonspot,cpe:2.3:a:paperthin:commonspot:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:paperthin:commonspot:*:*:*:*:*:*:*
Divio AG,django CMS,Web Content Management Systems,Web Tools & Plugins,divio,django_cms,cpe:2.3:a:divio:django_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:divio:django_cms:*:*:*:*:*:*:*
e107,e107,Web Content Management Systems,Web Tools & Plugins,e107,e107,cpe:2.3:a:e107:e107:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:e107:e107:*:*:*:*:*:*:*
HubSpot,Hubspot Website Platform,Web Content Management Systems,Web Tools & Plugins,hubspot,hubspot_website_platform,cpe:2.3:a:hubspot:hubspot_website_platform:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:hubspot:hubspot_website_platform:*:*:*:*:*:*:*
textpattern.com,Textpattern CMS,Web Content Management Systems,Web Tools & Plugins,textpattern_com,textpattern_cms,cpe:2.3:a:textpattern_com:textpattern_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:textpattern_com:textpattern_cms:*:*:*:*:*:*:*
Active Internet Technologies dba Finalsite,Finalsite Composer,Web Content Management Systems,Web Tools & Plugins,active_internet_technologies_dba_finalsite,finalsite_composer,cpe:2.3:a:active_internet_technologies_dba_finalsite:finalsite_composer:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:active_internet_technologies_dba_finalsite:finalsite_composer:*:*:*:*:*:*:*
Percussion Software,Percussion,Web Content Management Systems,Web Tools & Plugins,percussion,percussion,cpe:2.3:a:percussion:percussion:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:percussion:percussion:*:*:*:*:*:*:*
Upland Software,Clickability,Web Content Management Systems,Web Tools & Plugins,upland,clickability,cpe:2.3:a:upland:clickability:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:upland:clickability:*:*:*:*:*:*:*
SNworks,Gryphon,Web Content Management Systems,Web Tools & Plugins,snworks,gryphon,cpe:2.3:a:snworks:gryphon:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:snworks:gryphon:*:*:*:*:*:*:*
Hannon Hill Corporation,Cascade Server,Web Content Management Systems,Web Tools & Plugins,hannon_hill_corporation,cascade_server,cpe:2.3:a:hannon_hill_corporation:cascade_server:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:hannon_hill_corporation:cascade_server:*:*:*:*:*:*:*
e-Spirit Inc.,FirstSpirit,Web Content Management Systems,Web Tools & Plugins,e_spirit,firstspirit,cpe:2.3:a:e_spirit:firstspirit:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:e_spirit:firstspirit:*:*:*:*:*:*:*
PyroCMS,PyroCMS,Web Content Management Systems,Web Tools & Plugins,pyrocms,pyrocms,cpe:2.3:a:pyrocms:pyrocms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:pyrocms:pyrocms:*:*:*:*:*:*:*
Vision Internet,visionLive,Web Content Management Systems,Web Tools & Plugins,vision_internet,visionlive,cpe:2.3:a:vision_internet:visionlive:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:vision_internet:visionlive:*:*:*:*:*:*:*
Grav,Grav,Web Content Management Systems,Web Tools & Plugins,grav,grav,cpe:2.3:a:grav:grav:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:grav:grav:*:*:*:*:*:*:*
Neos,Neos,Web Content Management Systems,Web Tools & Plugins,neos,neos,cpe:2.3:a:neos:neos:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:neos:neos:*:*:*:*:*:*:*
MovableType,MovableType,Web Content Management Systems,Web Tools & Plugins,movabletype,movabletype,cpe:2.3:a:movabletype:movabletype:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:movabletype:movabletype:*:*:*:*:*:*:*
Stantive Technologies Group Inc,OrchestraCMS,Web Content Management Systems,Web Tools & Plugins,stantive,orchestracms,cpe:2.3:a:stantive:orchestracms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:stantive:orchestracms:*:*:*:*:*:*:*
Storyblok,Storyblok,Web Content Management Systems,Web Tools & Plugins,storyblok,storyblok,cpe:2.3:a:storyblok:storyblok:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:storyblok:storyblok:*:*:*:*:*:*:*
Orckestra Inc,C1 CMS,Web Content Management Systems,Web Tools & Plugins,orckestra,c1_cms,cpe:2.3:a:orckestra:c1_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:orckestra:c1_cms:*:*:*:*:*:*:*
Bolt,Bolt,Web Content Management Systems,Web Tools & Plugins,bolt,bolt,cpe:2.3:a:bolt:bolt:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:bolt:bolt:*:*:*:*:*:*:*
OpenText,OpenText Web Site Management,Web Content Management Systems,Web Tools & Plugins,opentext,opentext_web_site_management,cpe:2.3:a:opentext:opentext_web_site_management:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:opentext:opentext_web_site_management:*:*:*:*:*:*:*
SchoolMessenger,School Messenger School Websites,Web Content Management Systems,Web Tools & Plugins,schoolmessenger,school_messenger_school_websites,cpe:2.3:a:schoolmessenger:school_messenger_school_websites:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:schoolmessenger:school_messenger_school_websites:*:*:*:*:*:*:*
papaya Software GmbH,papaya CMS,Web Content Management Systems,Web Tools & Plugins,papaya,papaya_cms,cpe:2.3:a:papaya:papaya_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:papaya:papaya_cms:*:*:*:*:*:*:*
Oxcyon Inc,Oxcyon Centralpoint,Web Content Management Systems,Web Tools & Plugins,oxcyon,oxcyon_centralpoint,cpe:2.3:a:oxcyon:oxcyon_centralpoint:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:oxcyon:oxcyon_centralpoint:*:*:*:*:*:*:*
CONTENS Software,Contens,Web Content Management Systems,Web Tools & Plugins,contens,contens,cpe:2.3:a:contens:contens:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:contens:contens:*:*:*:*:*:*:*
LightCMS,LightCMS,Web Content Management Systems,Web Tools & Plugins,lightcms,lightcms,cpe:2.3:a:lightcms:lightcms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:lightcms:lightcms:*:*:*:*:*:*:*
Squiz,Squiz Matrix,Web Content Management Systems,Web Tools & Plugins,squiz,squiz_matrix,cpe:2.3:a:squiz:squiz_matrix:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:squiz:squiz_matrix:*:*:*:*:*:*:*
four for business AG,CONTENIDO,Web Content Management Systems,Web Tools & Plugins,four_for_business,contenido,cpe:2.3:a:four_for_business:contenido:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:four_for_business:contenido:*:*:*:*:*:*:*
get-simple.info,GetSimple CMS,Web Content Management Systems,Web Tools & Plugins,get_simple_info,getsimple_cms,cpe:2.3:a:get_simple_info:getsimple_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:get_simple_info:getsimple_cms:*:*:*:*:*:*:*
Cisco Systems Inc,WebexOne,Web Content Management Systems,Web Tools & Plugins,cisco,webexone,cpe:2.3:a:cisco:webexone:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:cisco:webexone:*:*:*:*:*:*:*
Infopark,Infopark CMS Fiona,Web Content Management Systems,Web Tools & Plugins,infopark,infopark_cms_fiona,cpe:2.3:a:infopark:infopark_cms_fiona:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:infopark:infopark_cms_fiona:*:*:*:*:*:*:*
Weblink.In Pvt. Ltd.,WeblinkIn,Web Content Management Systems,Web Tools & Plugins,weblink_in_pvt,weblinkin,cpe:2.3:a:weblink_in_pvt:weblinkin:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:weblink_in_pvt:weblinkin:*:*:*:*:*:*:*
phpnuke.org,PHP-Nuke,Web Content Management Systems,Web Tools & Plugins,phpnuke_org,php_nuke,cpe:2.3:a:phpnuke_org:php_nuke:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:phpnuke_org:php_nuke:*:*:*:*:*:*:*
Utopia Core,uCore,Web Content Management Systems,Web Tools & Plugins,utopia_core,ucore,cpe:2.3:a:utopia_core:ucore:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:utopia_core:ucore:*:*:*:*:*:*:*
Tiki Wiki CMS Groupware,Tiki Wiki CMS Groupware,Web Content Management Systems,Web Tools & Plugins,tiki_wiki_cms_groupware,tiki_wiki_cms_groupware,cpe:2.3:a:tiki_wiki_cms_groupware:tiki_wiki_cms_groupware:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:tiki_wiki_cms_groupware:tiki_wiki_cms_groupware:*:*:*:*:*:*:*
Just Program LLC,Solodev,Web Content Management Systems,Web Tools & Plugins,just_program,solodev,cpe:2.3:a:just_program:solodev:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:just_program:solodev:*:*:*:*:*:*:*
GX Software,XperienCentral,Web Content Management Systems,Web Tools & Plugins,gx,xperiencentral,cpe:2.3:a:gx:xperiencentral:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:gx:xperiencentral:*:*:*:*:*:*:*
TERMINALFOUR,TERMINALFOUR,Web Content Management Systems,Web Tools & Plugins,terminalfour,terminalfour,cpe:2.3:a:terminalfour:terminalfour:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:terminalfour:terminalfour:*:*:*:*:*:*:*
Kirra,Kirra,Web Content Management Systems,Web Tools & Plugins,kirra,kirra,cpe:2.3:a:kirra:kirra:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:kirra:kirra:*:*:*:*:*:*:*
OpenText,OpenText TeamSite,Web Content Management Systems,Web Tools & Plugins,opentext,opentext_teamsite,cpe:2.3:a:opentext:opentext_teamsite:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:opentext:opentext_teamsite:*:*:*:*:*:*:*
Ametys,Ametys,Web Content Management Systems,Web Tools & Plugins,ametys,ametys,cpe:2.3:a:ametys:ametys:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:ametys:ametys:*:*:*:*:*:*:*
Active Network LLC,IronPoint,Web Content Management Systems,Web Tools & Plugins,active_network,ironpoint,cpe:2.3:a:active_network:ironpoint:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:active_network:ironpoint:*:*:*:*:*:*:*
In10sity Interactive,in10sity,Web Content Management Systems,Web Tools & Plugins,in10sity_interactive,in10sity,cpe:2.3:a:in10sity_interactive:in10sity:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:in10sity_interactive:in10sity:*:*:*:*:*:*:*
LocomotiveCMS,LocomotiveCMS,Web Content Management Systems,Web Tools & Plugins,locomotivecms,locomotivecms,cpe:2.3:a:locomotivecms:locomotivecms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:locomotivecms:locomotivecms:*:*:*:*:*:*:*
Plain Black Corporation,WebGUI,Web Content Management Systems,Web Tools & Plugins,plain_black_corporation,webgui,cpe:2.3:a:plain_black_corporation:webgui:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:plain_black_corporation:webgui:*:*:*:*:*:*:*
backdropcms,Backdrop,Web Content Management Systems,Web Tools & Plugins,backdropcms,backdrop,cpe:2.3:a:backdropcms:backdrop:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:backdropcms:backdrop:*:*:*:*:*:*:*
Scrivito,Scrivito,Web Content Management Systems,Web Tools & Plugins,scrivito,scrivito,cpe:2.3:a:scrivito:scrivito:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:scrivito:scrivito:*:*:*:*:*:*:*
BENDELL HOLDINGS LLC,govCMS,Web Content Management Systems,Web Tools & Plugins,bendell_holdings,govcms,cpe:2.3:a:bendell_holdings:govcms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:bendell_holdings:govcms:*:*:*:*:*:*:*
pagekit,Pagekit,Web Content Management Systems,Web Tools & Plugins,pagekit,pagekit,cpe:2.3:a:pagekit:pagekit:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:pagekit:pagekit:*:*:*:*:*:*:*
Seneca,Smartsite,Web Content Management Systems,Web Tools & Plugins,seneca,smartsite,cpe:2.3:a:seneca:smartsite:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:seneca:smartsite:*:*:*:*:*:*:*
webedition.org,webEdition,Web Content Management Systems,Web Tools & Plugins,webedition_org,webedition,cpe:2.3:a:webedition_org:webedition:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:webedition_org:webedition:*:*:*:*:*:*:*
SIMgroep,SIMsite,Web Content Management Systems,Web Tools & Plugins,simgroep,simsite,cpe:2.3:a:simgroep:simsite:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:simgroep:simsite:*:*:*:*:*:*:*
SeamlessCMS,SeamlessCMS,Web Content Management Systems,Web Tools & Plugins,seamlesscms,seamlesscms,cpe:2.3:a:seamlesscms:seamlesscms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:seamlesscms:seamlesscms:*:*:*:*:*:*:*
NetObjects Inc.,Koken,Web Content Management Systems,Web Tools & Plugins,netobjects,koken,cpe:2.3:a:netobjects:koken:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:netobjects:koken:*:*:*:*:*:*:*
pirobase imperia GmbH,pirobase CMS,Web Content Management Systems,Web Tools & Plugins,pirobase_imperia,pirobase_cms,cpe:2.3:a:pirobase_imperia:pirobase_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:pirobase_imperia:pirobase_cms:*:*:*:*:*:*:*
eZ Systems AS,eZ Platfrom,Web Content Management Systems,Web Tools & Plugins,ez_systems_as,ez_platfrom,cpe:2.3:a:ez_systems_as:ez_platfrom:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:ez_systems_as:ez_platfrom:*:*:*:*:*:*:*
Web-Feet,Coaster CMS,Web Content Management Systems,Web Tools & Plugins,web_feet,coaster_cms,cpe:2.3:a:web_feet:coaster_cms:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:web_feet:coaster_cms:*:*:*:*:*:*:*
Intelliants LLC,Subrion,Web Content Management Systems,Web Tools & Plugins,intelliants,subrion,cpe:2.3:a:intelliants:subrion:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:intelliants:subrion:*:*:*:*:*:*:*
Vertex Software Corp.,Vertex SitePress,Web Content Management Systems,Web Tools & Plugins,vertex,vertex_sitepress,cpe:2.3:a:vertex:vertex_sitepress:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:vertex:vertex_sitepress:*:*:*:*:*:*:*
Superlative Inc,Superlative,Web Content Management Systems,Web Tools & Plugins,superlative,superlative,cpe:2.3:a:superlative:superlative:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:superlative:superlative:*:*:*:*:*:*:*
